high,medium,low
0.019964617,0.22786085,0.75217456
0.027240526,0.19603826,0.77672124
0.25304633,0.43973997,0.30721375
0.0100147715,0.13119975,0.8587855
0.01384495,0.17496675,0.8111882
0.027001617,0.07411614,0.8988822
0.31492838,0.591069,0.0940026
0.03179812,0.19095401,0.77724785
0.24544476,0.379495,0.3750602
0.018140083,0.24216966,0.73969024
0.0022532814,0.04799891,0.94974786
0.11242524,0.38273028,0.5048445
0.0057625975,0.057113715,0.93712366
0.025575858,0.08952618,0.88489795
0.11305269,0.49918446,0.3877628
0.013061322,0.10139701,0.8855417
0.004099008,0.027817383,0.9680836
0.014140715,0.05337851,0.93248075
0.08723085,0.47849452,0.4342746
0.18077469,0.5503701,0.2688552
0.06745977,0.53888947,0.39365074
0.021659644,0.077463195,0.9008772
0.039760858,0.29997513,0.660264
0.001424174,0.021808095,0.9767677
0.1773191,0.527896,0.2947849
0.031862907,0.25527,0.7128671
0.0144789135,0.115871504,0.8696496
0.015249068,0.1378414,0.8469096
0.1845931,0.5301602,0.28524667
0.0047383644,0.0836905,0.9115711
0.035687886,0.23775402,0.7265581
0.0010316363,0.016035993,0.9829323
0.009838806,0.18282105,0.80734015
0.09361176,0.4124207,0.4939676
0.0027425208,0.030186754,0.9670707
0.023697326,0.29285473,0.68344796
0.029226908,0.35551965,0.6152534
0.03395563,0.29959443,0.66644996
0.037282888,0.47397667,0.4887405
0.60936785,0.32251978,0.0681124
0.26348615,0.5266278,0.20988603
0.37112942,0.51056683,0.11830375
0.0039344016,0.052362006,0.94370365
0.038348,0.44886094,0.51279104
0.04312298,0.27880478,0.6780722
0.0017449028,0.07047897,0.9277761
0.24027085,0.34065944,0.41906974
0.04863201,0.22919497,0.72217304
0.042354174,0.2322382,0.7254076
0.03597229,0.15965532,0.8043724
0.00779675,0.033943027,0.95826024
0.009300817,0.113648504,0.87705064
0.10330011,0.4912288,0.40547112
0.0038495446,0.05718191,0.93896854
0.3023036,0.26637834,0.43131807
0.17687686,0.54254115,0.280582
0.05182023,0.19474794,0.7534318
0.047671653,0.322702,0.62962633
0.20654227,0.4550964,0.33836138
0.0007868794,0.022014184,0.97719896
0.02795504,0.13009368,0.84195125
0.0016132244,0.019535372,0.97885144
0.115211785,0.3877255,0.49706274
0.18966784,0.43202043,0.37831172
0.027506977,0.25694582,0.7155472
0.0005541026,0.009626459,0.98981947
0.012245217,0.14218584,0.84556895
0.17848727,0.40787044,0.41364232
0.02522969,0.29006684,0.68470347
0.11854116,0.39867818,0.48278064
0.05881281,0.25359577,0.68759143
0.07602392,0.61852443,0.30545163
0.04769441,0.3809311,0.5713745
0.015193804,0.106174216,0.878632
0.2731023,0.46949515,0.25740248
0.117546454,0.57567,0.30678356
0.0030540715,0.033598345,0.96334755
0.0121404035,0.09121956,0.89664
0.019712672,0.20826276,0.7720246
0.0060250023,0.0849726,0.9090024
0.029997174,0.2686089,0.70139396
0.00155417,0.03582345,0.96262234
0.0011057993,0.0026766357,0.99621755
0.026520893,0.28258917,0.69088995
0.09476982,0.30763647,0.5975937
0.1924145,0.50335014,0.3042354
0.41452092,0.42310497,0.16237405
0.20493323,0.5165487,0.27851805
0.008627718,0.100566834,0.8908054
0.0006488971,0.0010773689,0.99827373
0.2816027,0.40642178,0.3119755
0.11677655,0.52259785,0.36062562
0.11800013,0.37989572,0.50210416
0.019593948,0.24807763,0.7323285
0.097238064,0.34900588,0.55375606
0.044933937,0.19900054,0.7560655
0.023931416,0.19376376,0.7823048
0.014360321,0.069151096,0.9164886
0.0017371399,0.018869799,0.979393
0.000212956,0.0073761772,0.9924109
0.09040625,0.4635154,0.44607836
0.10937446,0.31979635,0.57082915
0.051815607,0.42953444,0.51865
0.0020443266,0.015872786,0.98208284
0.028403768,0.07599876,0.89559746
0.08940265,0.32108247,0.58951485
0.06893115,0.31741434,0.6136545
0.0673263,0.4031166,0.5295571
0.03127038,0.22770403,0.74102557
0.0059480756,0.0388714,0.95518047
0.054714426,0.32901257,0.61627305
0.048529483,0.27729815,0.67417234
0.20065768,0.4490311,0.3503112
0.024502488,0.22888766,0.74660987
0.036034435,0.2987117,0.6652539
0.001960965,0.014185218,0.9838538
0.21108717,0.4987458,0.29016706
0.49864748,0.29592317,0.20542938
0.28348202,0.421937,0.29458103
0.15725295,0.5588159,0.2839311
0.0026070552,0.040707044,0.95668596
0.30103382,0.5264781,0.17248811
0.12515749,0.45367545,0.4211671
0.0003682689,0.02458275,0.975049
0.025596185,0.13905227,0.83535147
0.03259304,0.26965195,0.69775504
0.006985087,0.06686074,0.92615414
0.02113598,0.19208056,0.78678346
0.23330347,0.47041032,0.2962862
0.017180141,0.039061677,0.9437582
0.0046958975,0.05601931,0.9392848
0.00326587,0.03383603,0.9628981
0.1928965,0.5628769,0.2442266
0.026630525,0.17538193,0.7979876
0.007988999,0.123560324,0.86845064
0.010556704,0.14423858,0.8452047
0.058112066,0.3971489,0.54473907
0.08358956,0.30983993,0.6065705
0.092818566,0.45077947,0.4564019
0.09832976,0.3511827,0.5504876
0.0032960859,0.06745888,0.92924505
0.21835788,0.49589092,0.28575116
0.09262774,0.3477959,0.55957633
0.0046642534,0.081830874,0.91350484
0.0022509452,0.03212233,0.9656267
0.2007813,0.41744062,0.3817781
0.30209118,0.47681093,0.22109786
0.016330028,0.17895621,0.8047137
0.1022812,0.48229694,0.41542184
0.71837187,0.19019437,0.09143379
0.00017409834,0.008077896,0.991748
0.29525754,0.47247237,0.23227006
0.018405002,0.18185791,0.7997371
0.02206539,0.21322238,0.7647122
0.025886463,0.05190349,0.92221004
0.04049107,0.26330486,0.69620407
0.6595603,0.17698215,0.16345751
0.026316544,0.15647328,0.8172102
0.07715104,0.41338772,0.5094612
0.086158566,0.37880918,0.5350323
0.053332668,0.35377747,0.5928899
0.037086386,0.17301223,0.7899014
0.05103789,0.40523326,0.5437288
0.0016543164,0.021170525,0.9771752
0.078454964,0.24470343,0.67684156
0.0076242853,0.14517388,0.8472018
0.061042976,0.51722527,0.42173174
0.029642746,0.22506277,0.74529445
0.03663574,0.1892443,0.77412
0.112336524,0.5260821,0.3615814
0.11442287,0.5506178,0.33495936
0.07208473,0.51418793,0.41372734
0.08985065,0.33121634,0.578933
0.03473798,0.18577152,0.77949053
0.020191878,0.29530045,0.68450767
0.0016077721,0.029651288,0.96874094
0.19164777,0.5466315,0.26172072
0.0073191556,0.057609618,0.93507123
0.03741459,0.1986884,0.763897
0.054846484,0.37930122,0.56585234
0.008560595,0.177599,0.8138404
0.014309392,0.10910685,0.8765837
0.0034715654,0.039424296,0.95710415
0.034217224,0.13023646,0.83554626
0.22410375,0.63468456,0.1412117
0.023609817,0.23647079,0.73991936
0.328939,0.35794333,0.3131177
0.031314243,0.34545973,0.623226
0.03883887,0.35376182,0.60739934
0.022277314,0.15884952,0.81887317
0.004844152,0.09862389,0.896532
0.4003341,0.38372993,0.21593596
0.21526088,0.41606426,0.3686749
0.12248421,0.59859365,0.27892217
0.103629686,0.527163,0.3692073
0.0051312544,0.15439335,0.84047544
0.00066245475,0.014027793,0.9853098
0.13991743,0.46365288,0.39642972
0.0037632352,0.044298,0.95193875
0.20935927,0.49248782,0.29815286
0.024749368,0.112194166,0.8630564
0.025046203,0.16410878,0.8108451
0.0085840775,0.052245904,0.93917
0.5471968,0.34820038,0.10460283
0.01454654,0.22202398,0.76342946
0.0752849,0.5216518,0.40306333
0.3809209,0.47189397,0.14718515
0.006665024,0.052039,0.94129604
0.0017351974,0.054071553,0.9441932
0.06414943,0.47556296,0.46028763
0.042054083,0.2850151,0.6729308
0.00087911525,0.013438103,0.9856828
0.006047742,0.14140916,0.8525431
0.0795198,0.29198533,0.62849486
0.0046251426,0.10210672,0.89326817
0.23117544,0.4994445,0.2693801
0.06992768,0.6076613,0.32241103
0.13448863,0.19460411,0.6709072
0.0646617,0.3346343,0.600704
0.060497466,0.27126426,0.6682383
0.14054991,0.27585343,0.58359665
0.063243575,0.462161,0.47459537
0.490051,0.4146387,0.09531032
0.28442854,0.4776863,0.2378852
0.015386523,0.07176673,0.91284674
0.008017498,0.028247572,0.9637349
0.0024943198,0.0017757516,0.99572986
0.01446216,0.1946935,0.7908443
0.080962725,0.20244305,0.7165943
0.047200173,0.45307955,0.49972025
0.19323564,0.43386254,0.37290186
0.021426238,0.15938309,0.8191906
0.22053115,0.5235746,0.25589424
0.00095514854,0.00079318526,0.9982516
0.13225958,0.46569636,0.40204403
0.011069758,0.04883538,0.9400948
0.39160526,0.480391,0.12800373
0.009444496,0.0672631,0.9232924
0.027960788,0.19976191,0.7722773
0.0074931923,0.1071992,0.88530755
0.31118485,0.5344573,0.15435776
0.0015307479,0.018806,0.9796633
0.0052290773,0.06486493,0.92990595
0.09357874,0.26928,0.6371412
0.0009770113,0.029499201,0.9695238
0.10549175,0.24932027,0.645188
0.0293405,0.30018246,0.67047703
0.11084187,0.3281862,0.5609719
0.08972254,0.5641722,0.34610528
0.016286183,0.1949075,0.7888063
0.2308352,0.44357798,0.32558677
0.06567442,0.46013805,0.4741875
0.0028504983,0.051986557,0.945163
0.023100521,0.16089459,0.81600493
0.0039027443,0.014537507,0.98155975
0.009449404,0.09421922,0.8963314
0.06344559,0.545767,0.39078736
0.04843093,0.26934937,0.68221974
0.006898962,0.06675435,0.92634666
0.002846999,0.04535526,0.95179766
0.27551055,0.5670821,0.15740737
0.02806113,0.07606172,0.8958772
0.0012011486,0.038070563,0.96072835
0.4237081,0.377541,0.19875087
0.035617087,0.35320702,0.6111759
0.031586695,0.116049126,0.8523642
0.022636648,0.051860273,0.9255031
0.1641295,0.41638067,0.4194899
0.033751775,0.10126161,0.8649866
0.11818543,0.35616153,0.52565306
0.08310648,0.22110926,0.69578433
0.0023041922,0.035832208,0.96186364
0.031469323,0.2720414,0.6964893
0.08425977,0.43396166,0.4817785
0.048351537,0.19988391,0.75176454
0.2383915,0.3530149,0.4085936
0.0116721,0.10264219,0.8856857
0.0117160315,0.09442538,0.89385855
0.025489632,0.19614863,0.7783617
0.011426853,0.09952519,0.889048
0.015771603,0.041781787,0.9424466
0.053665847,0.29285452,0.65347964
0.02430276,0.25216672,0.72353053
0.10740102,0.5483427,0.34425622
0.14480543,0.59458923,0.2606053
0.011992893,0.024437299,0.96356976
0.034847435,0.38327777,0.5818748
0.0047044368,0.11115432,0.8841412
0.0627842,0.30023214,0.63698363
0.096395805,0.41972423,0.48387992
0.041201904,0.16839685,0.7904013
0.05498478,0.13555473,0.80946046
0.052865684,0.23557301,0.71156126
0.03242833,0.06990189,0.89766973
0.0017569767,0.022400267,0.9758428
0.018586164,0.25022528,0.73118854
0.019646578,0.17846769,0.8018858
0.04492114,0.3747602,0.5803187
0.06982386,0.2466403,0.6835359
0.0017033275,0.0194118,0.9788849
0.10106298,0.55345327,0.34548375
0.31814843,0.4228498,0.2590017
0.0017200583,0.015526094,0.9827539
0.2756559,0.48096022,0.24338394
0.20599239,0.2215463,0.57246137
0.0923223,0.4997651,0.40791264
0.0028225144,0.025937717,0.9712398
0.09773719,0.21280488,0.68945795
0.033316612,0.090542845,0.8761406
0.15074755,0.6749554,0.174297
0.00419803,0.040869016,0.954933
0.015036938,0.2408326,0.74413043
0.014949236,0.1348231,0.85022765
0.054597896,0.24282473,0.70257735
0.03889518,0.5003577,0.46074712
0.35696068,0.41634083,0.22669844
0.04245759,0.20217982,0.7553626
0.14361249,0.52716774,0.32921976
0.041511595,0.3288363,0.62965214
0.013214566,0.2080319,0.7787536
0.230821,0.4819484,0.28723055
0.0013825257,0.017303852,0.9813136
0.02321577,0.2631777,0.7136066
0.0059790234,0.15684807,0.83717287
0.010069513,0.1775371,0.8123934
0.17164472,0.25242224,0.57593304
0.0003565361,0.0031393138,0.9965042
0.03453996,0.119015,0.846445
0.13640721,0.47591013,0.38768265
0.103368245,0.7084036,0.18822816
0.0022060776,0.02243228,0.9753617
0.04750994,0.2924422,0.6600478
0.019008577,0.19853877,0.78245264
0.09344608,0.5894002,0.31715372
0.04855443,0.34948605,0.6019595
0.0143000055,0.15097131,0.8347287
0.29635388,0.56800437,0.13564174
0.009555917,0.10602029,0.88442385
0.49906203,0.30365834,0.1972796
0.0010888234,0.05233063,0.9465805
0.31263977,0.37845019,0.30891004
0.028241182,0.34688714,0.6248717
0.064390585,0.15243211,0.7831773
0.043438565,0.24050929,0.7160521
0.17841664,0.548541,0.2730424
0.003190226,0.0242729,0.97253686
0.0018272833,0.044057082,0.9541157
0.012161504,0.09479013,0.8930484
0.05413899,0.372413,0.573448
0.09442554,0.4783666,0.42720783
0.16970676,0.64590865,0.18438461
0.12789342,0.36379084,0.50831574
0.12618236,0.6113738,0.26244387
0.008882884,0.040619697,0.9504974
0.15226983,0.48447305,0.36325717
0.03930506,0.32849124,0.63220364
0.0006616054,0.009735729,0.9896026
0.016920766,0.31513917,0.66794
0.0074439747,0.025307788,0.9672482
0.011190205,0.14731711,0.84149265
0.038637165,0.30520755,0.6561553
0.002706983,0.085512266,0.9117807
0.5882042,0.32877746,0.08301835
0.006692198,0.039254732,0.95405304
0.113925956,0.46733093,0.41874313
0.032667514,0.25477546,0.712557
0.031393927,0.15585311,0.81275296
0.00117402,0.02298062,0.9758454
0.11635475,0.7556658,0.1279795
0.001664806,0.022859484,0.97547567
0.001158658,0.005002656,0.9938387
0.28487083,0.520624,0.19450517
0.050328415,0.22343725,0.7262343
0.1094734,0.4394144,0.45111218
0.031913333,0.19097443,0.77711225
0.099796124,0.5767965,0.32340738
0.059563693,0.38876596,0.5516704
0.009665388,0.09640332,0.89393127
0.2365883,0.5591875,0.20422426
0.10624487,0.4041949,0.48956025
0.048791975,0.3957496,0.5554584
0.13259895,0.35810181,0.5092992
0.090307936,0.32807547,0.5816166
0.0023242768,0.0231502,0.9745256
0.102960594,0.3505045,0.5465349
0.010805564,0.060203556,0.92899084
0.06027731,0.26654956,0.6731731
0.20787399,0.38889223,0.4032338
0.1457697,0.3868382,0.46739206
0.1006762,0.47419697,0.42512682
0.23783708,0.13297306,0.62918985
0.0003106129,0.006669431,0.99302
0.017705318,0.27086312,0.71143156
0.044919856,0.117962226,0.8371179
0.015324294,0.1793949,0.8052808
0.025204746,0.08216457,0.89263064
0.05965806,0.31430054,0.6260414
0.001559373,0.02455751,0.9738831
0.08702095,0.5007415,0.41223758
0.08323468,0.2700933,0.64667207
0.25666368,0.47990128,0.2634351
0.017006833,0.3306065,0.6523867
0.72247267,0.16463295,0.11289438
0.018076636,0.23891224,0.7430111
0.0034332627,0.034610912,0.96195585
0.056718983,0.3931832,0.5500978
0.014781334,0.13663149,0.8485872
0.00085926004,0.012635612,0.9865051
0.08036292,0.39039272,0.52924436
0.09529323,0.53716004,0.36754677
0.15253915,0.44395548,0.40350538
0.074668854,0.6480561,0.277275
0.030727968,0.35097528,0.61829674
0.04161632,0.3632987,0.595085
0.0034885202,0.04829571,0.9482158
0.047020487,0.23703283,0.7159467
0.02223845,0.25992212,0.7178395
0.002793633,0.0029494194,0.99425703
0.14693843,0.508677,0.34438455
0.024434734,0.19696547,0.7785998
0.046869982,0.28969216,0.6634379
0.054805476,0.3645439,0.5806506
0.07600544,0.53254026,0.39145428
0.093957506,0.4314986,0.47454393
0.07017056,0.11114353,0.81868595
0.001958966,0.015669135,0.98237187
0.036245026,0.33835715,0.6253978
0.3083033,0.5360626,0.15563409
0.024548743,0.13782483,0.8376264
0.03741728,0.27121928,0.69136345
0.13461986,0.6305283,0.23485188
0.010290077,0.086255886,0.90345407
0.0094449185,0.0663017,0.9242534
0.15644552,0.60494035,0.23861413
0.05652118,0.14150149,0.8019773
0.030738357,0.22613892,0.74312276
0.05195453,0.4149707,0.5330748
0.05884903,0.27544278,0.66570824
0.3377373,0.3985198,0.26374286
0.3291366,0.34144685,0.32941657
0.045827206,0.17115474,0.78301805
0.014838572,0.23158528,0.75357616
0.004974635,0.041808523,0.9532168
0.0013661789,0.01260877,0.98602504
0.0005167252,0.0053857863,0.9940975
0.04126927,0.22269343,0.73603725
0.13450268,0.41650847,0.44898883
0.010774736,0.07073686,0.91848844
0.20454746,0.55828714,0.23716536
0.068162076,0.3893311,0.5425068
0.25415948,0.52786,0.21798058
0.056184333,0.24544282,0.69837284
0.18577251,0.53264314,0.28158432
0.20270082,0.5498497,0.24744949
0.05058416,0.2928783,0.65653753
0.05171083,0.29904738,0.6492418
0.47119063,0.33028984,0.19851953
0.16498408,0.581842,0.25317392
0.037913263,0.43052083,0.53156596
0.0150294965,0.069050126,0.9159204
0.3819248,0.46867466,0.14940052
0.00089110475,0.0087336395,0.9903752
0.084192246,0.44311783,0.47268993
0.0030337716,0.111019,0.8859472
0.0023036173,0.057046227,0.94065017
0.0055854344,0.041564267,0.9528503
0.7788486,0.13935871,0.081792735
0.31885695,0.45725042,0.22389266
0.15600003,0.5338535,0.31014645
0.0027052942,0.02406507,0.97322965
0.033546023,0.38346574,0.58298826
0.041841168,0.37014487,0.58801395
0.19298457,0.55347914,0.2535363
0.060908016,0.36269972,0.57639223
0.043362513,0.41370222,0.54293525
0.12316473,0.19051397,0.6863213
0.010441516,0.05321831,0.93634015
0.28516755,0.45064855,0.26418388
0.007150637,0.036483794,0.95636564
0.19751588,0.42732868,0.37515545
0.010645086,0.08395892,0.905396
0.32531732,0.40426034,0.27042234
0.27770323,0.45271343,0.26958334
0.03916916,0.22120635,0.7396245
0.14507578,0.3518914,0.5030328
0.14545444,0.6464253,0.20812032
0.014535816,0.079784855,0.9056793
0.011256168,0.16453117,0.8242127
0.21151833,0.49379644,0.2946852
0.038364746,0.35789892,0.6037363
0.102443956,0.46478608,0.43277
0.0026344236,0.019051151,0.97831446
0.1844008,0.53130126,0.2842979
0.04572447,0.27183518,0.68244034
0.2166026,0.50052184,0.2828756
0.34777912,0.39760137,0.25461954
0.00085104234,0.018651398,0.9804976
0.18999383,0.4958111,0.31419513
0.006547747,0.046306577,0.9471457
0.13797005,0.4117735,0.4502565
0.0043954877,0.054703306,0.94090116
0.00066081114,0.016617537,0.9827216
0.010427975,0.112118155,0.87745386
0.004768746,0.098287396,0.8969438
0.087765105,0.36706194,0.545173
0.003491045,0.05120452,0.94530445
0.0003799714,0.010453486,0.98916656
0.41145477,0.4125651,0.17598014
0.0012172965,0.067485556,0.9312972
0.05064175,0.52911466,0.42024356
0.024249794,0.24793401,0.7278162
0.016210927,0.19772522,0.7860638
0.042001307,0.36212683,0.5958718
0.02594937,0.59606636,0.37798426
0.11827359,0.518033,0.3636934
0.007360819,0.089447156,0.903192
0.0019374181,0.0553271,0.94273543
0.001721796,0.040116493,0.9581617
0.061870612,0.27453342,0.663596
0.42176193,0.48068246,0.09755555
0.007610061,0.12930168,0.8630882
0.030259816,0.31682527,0.65291494
0.017053133,0.21368438,0.7692625
0.0049248757,0.024398616,0.97067654
0.006315804,0.0379266,0.9557576
0.24343747,0.5187207,0.23784181
0.16723739,0.28442,0.54834265
0.056058742,0.3443453,0.59959596
0.0012257785,0.04516685,0.9536073
0.17648172,0.4051579,0.41836035
0.003641539,0.096564874,0.89979357
0.0051949294,0.036855064,0.95795
0.013086256,0.046538636,0.94037515
0.12506676,0.3571712,0.517762
0.13208924,0.564874,0.30303678
0.0008805203,0.003461188,0.9956583
0.0013933644,0.005137331,0.99346924
0.0148634855,0.1211721,0.86396444
0.036502387,0.27087566,0.69262195
0.0072586522,0.107917406,0.884824
0.015799318,0.100346446,0.8838542
0.09736389,0.27959153,0.62304455
0.036634944,0.23942816,0.7239369
0.03898801,0.2172709,0.74374115
0.059472334,0.34774992,0.5927778
0.15795045,0.5599488,0.28210077
0.0036742347,0.023327298,0.97299844
0.16336499,0.45634416,0.38029087
0.0072516343,0.045416478,0.9473319
